productCode,casNum,compound,smiles,flashPoint,img,sds
AKT805,51094-78-1,TANTALUM(V) n-BUTOXIDE,[O-]CCCC.[Ta+5].[O-]CCCC.[O-]CCCC.[O-]CCCC.[O-]CCCC,66,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT805.gif,https://s3.amazonaws.com/gelest/sds/AKT805_GHS+US_English+US.pdf
AKT810,6074-84-6,TANTALUM(V) ETHOXIDE,[O-]CC.[Ta+5].[O-]CC.[O-]CC.[O-]CC.[O-]CC,40,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT810.gif,https://s3.amazonaws.com/gelest/sds/AKT810_GHS+US_English+US.pdf
AKT813,16761-83-4,TANTALUM(V) ISOPROPOXIDE,CC([O-])C.[Ta+5].CC([O-])C.CC([O-])C.CC([O-])C.CC([O-])C,-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT813.gif,https://s3.amazonaws.com/gelest/sds/AKT813_GHS+US_English+US.pdf
AKT815,865-35-0,TANTALUM(V) METHOXIDE,C[O-].[Ta+5].C[O-].C[O-].C[O-].C[O-],-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT815.gif,https://s3.amazonaws.com/gelest/sds/AKT815_GHS+US_English+US.pdf
AKT818.8,20941-65-5,TELLURIUM(IV) DIETHYLDITHIOCARBAMATE,C(C)N(C([S-])=S)CC.[Te+4].C(C)N(C([S-])=S)CC.C(C)N(C([S-])=S)CC.C(C)N(C([S-])=S)CC,0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT818.8.gif,https://s3.amazonaws.com/gelest/sds/AKT818.8_GHS+US_English+US.pdf
AKT825,20398-06-5,THALLIUM(I) ETHOXIDE,[O-]CC.[Tl+],110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT825.gif,https://s3.amazonaws.com/gelest/sds/AKT825_GHS+US_English+US.pdf
AKT842,16530-80-8,BIS(DIMETHYLAMINO)DIISOPROPOXYTITANIUM,CN(C)[Ti](OC(C)C)(OC(C)C)N(C)C,20,https://www.gelest.com:443/wp-content/uploads/AKT842.png,https://s3.amazonaws.com/gelest/sds/AKT842_GHS+US_English+US.pdf
AKT850,5593-70-4,TITANIUM n-BUTOXIDE,[O-]CCCC.[Ti+4].[O-]CCCC.[O-]CCCC.[O-]CCCC,76,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT850.gif,https://s3.amazonaws.com/gelest/sds/AKT850_GHS+US_English+US.pdf
AKT850.2,3087-39-6,TITANIUM t-BUTOXIDE,CC(C)(C)[O-].[Ti+4].CC(C)(C)[O-].CC(C)(C)[O-].CC(C)(C)[O-],65,https://www.gelest.com:443/wp-content/uploads/AKT850.2-1.png,https://s3.amazonaws.com/gelest/sds/AKT850.2_GHS+US_English+US.pdf
AKT851,20717-86-6,TITANIUM CHLORIDE TRIISOPROPOXIDE,CC([O-])C.CC([O-])C.CC([O-])C.[Cl-].[Ti+4],22,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT851.gif,https://s3.amazonaws.com/gelest/sds/AKT851_GHS+US_English+US.pdf
AKT851.1,20717-86-6,TITANIUM CHLORIDE TRIISOPROPOXIDE,CC([O-])C.CC([O-])C.CC([O-])C.[Cl-].[Ti+4],23,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT851.1.gif,https://s3.amazonaws.com/gelest/sds/AKT851.1_GHS+US_English+US.pdf
AKT851.2,20717-86-6,TITANIUM CHLORIDE TRIISOPROPOXIDE,CC([O-])C.CC([O-])C.CC([O-])C.[Cl-].[Ti+4],14,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT851.2.gif,https://s3.amazonaws.com/gelest/sds/AKT851.2_GHS+US_English+US.pdf
AKT851.3,20717-86-6,TITANIUM CHLORIDE TRIISOPROPOXIDE,CC([O-])C.CC([O-])C.CC([O-])C.[Cl-].[Ti+4],4,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT851.3.gif,https://s3.amazonaws.com/gelest/sds/AKT851.3_GHS+US_English+US.pdf
AKT852,,TITANIUM DI-n-BUTOXIDE BIS(2-ETHYLHEXANOATE),C(C)C(C(=O)[O-])CCCC.C(C)C(C(=O)[O-])CCCC.[O-]CCCC.[O-]CCCC.[Ti+4],110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT852.gif,https://s3.amazonaws.com/gelest/sds/AKT852_GHS+US_English+US.pdf
AKT854,3582-00-1,TITANIUM DICHLORIDE DIETHOXIDE,[O-]CC.[O-]CC.[Cl-].[Cl-].[Ti+4],40,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT854.gif,https://s3.amazonaws.com/gelest/sds/AKT854_GHS+US_English+US.pdf
AKT854.5,12367-51-0,TITANIUM DIETHYLDITHIOCARBAMATE,C(C)N(C([S-])=S)CC.[Ti+4].C(C)N(C([S-])=S)CC.C(C)N(C([S-])=S)CC.C(C)N(C([S-])=S)CC,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT854.5.gif,https://s3.amazonaws.com/gelest/sds/AKT854.5_GHS+US_English+US.pdf
AKT860,3087-36-3,TITANIUM ETHOXIDE,[O-]CC.[Ti+4].[O-]CC.[O-]CC.[O-]CC,28,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT860.gif,https://s3.amazonaws.com/gelest/sds/AKT860_GHS+US_English+US.pdf
AKT861,3087-36-3,TITANIUM ETHOXIDE,[O-]CC.[Ti+4].[O-]CC.[O-]CC.[O-]CC,30,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT861.gif,https://s3.amazonaws.com/gelest/sds/AKT861_GHS+US_English+US.pdf
AKT865,27858-32-8,TITANIUM DIISOPROPOXIDE BIS(ETHYLACETOACETATE),C(C)CC(CC(=O)[O-])=O.C(C)CC(CC(=O)[O-])=O.CC([O-])C.CC([O-])C.[Ti+4],27,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT865.gif,https://s3.amazonaws.com/gelest/sds/AKT865_GHS+US_English+US.pdf
AKT868.2,28427-46-5,TITANIUM IODIDE TRIISOPROPOXIDE,CC([O-])C.CC([O-])C.CC([O-])C.[I-].[Ti+4],14,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT868.2.gif,https://s3.amazonaws.com/gelest/sds/AKT868.2_GHS+US_English+US.pdf
AKT870,7425-80-1,TITANIUM ISOBUTOXIDE,CC(C)C[O-].[Ti+4].CC(C)C[O-].CC(C)C[O-].CC(C)C[O-],77,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT870.gif,https://s3.amazonaws.com/gelest/sds/AKT870_GHS+US_English+US.pdf
AKT872,546-68-9,TITANIUM ISOPROPOXIDE,CC([O-])C.[Ti+4].CC([O-])C.CC([O-])C.CC([O-])C,25,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT872.gif,https://s3.amazonaws.com/gelest/sds/AKT872_GHS+US_English+US.pdf
AKT875,65104-06-5,TITANIUM LACTATE,C(C(O)C)(=O)[O-].[Ti+4].C(C(O)C)(=O)[O-].C(C(O)C)(=O)[O-].C(C(O)C)(=O)[O-],150,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT875.gif,https://s3.amazonaws.com/gelest/sds/AKT875_GHS+US_English+US.pdf
AKT877,18327-72-5,TITANIUM METHACRYLATE TRIISOPROPOXIDE,CC([O-])C.CC([O-])C.CC([O-])C.C(C(=C)C)(=O)[O-].[Ti+4],-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT877.gif,https://s3.amazonaws.com/gelest/sds/AKT877_GHS+US_English+US.pdf
AKT878,,TITANIUM METHACRYLOXYETHYLACETOACETATE TRIISOPROPOXIDE,CC([O-])C.CC([O-])C.CC([O-])C.C(C(=C)C)(=O)OCCOC(CC(=O)C)=O.[Ti+3],12,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT878.gif,https://s3.amazonaws.com/gelest/sds/AKT878_GHS+US_English+US.pdf
AKT880,992-92-7,TITANIUM METHOXIDE,C[O-].[Ti+4].C[O-].C[O-].C[O-],48,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT880.gif,https://s3.amazonaws.com/gelest/sds/AKT880_GHS+US_English+US.pdf
AKT881,28503-70-0,TITANIUM METHYLPHENOXIDE,CC1=C([O-])C=CC=C1.[Ti+4].CC1=C([O-])C=CC=C1.CC1=C([O-])C=CC=C1.CC1=C([O-])C=CC=C1,66,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT881.gif,https://s3.amazonaws.com/gelest/sds/AKT881_GHS+US_English+US.pdf
AKT885,3087-37-4,TITANIUM n-PROPOXIDE,[O-]CCC.[Ti+4].[O-]CCC.[O-]CCC.[O-]CCC,45,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT885.gif,https://s3.amazonaws.com/gelest/sds/AKT885_GHS+US_English+US.pdf
AKT887.2,99749-57-2,TITANIUM TRIACRYLATE METHOXYETHOXYETHOXIDE,COCCOC([O-])C.C(C=C)(=O)[O-].C(C=C)(=O)[O-].C(C=C)(=O)[O-].[Ti+4],65,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT887.2.gif,https://s3.amazonaws.com/gelest/sds/AKT887.2_GHS+US_English+US.pdf
AKT887.5,61417-49-0,TITANIUM TRIISOSTEAROYLISOPROPOXIDE,C(CCCCCCCCCCCCCCC(C)C)(=O)C(C([O-])C)(C(CCCCCCCCCCCCCCC(C)C)=O)C(CCCCCCCCCCCCCCC(C)C)=O.[Ti+4].C(CCCCCCCCCCCCCCC(C)C)(=O)C(C([O-])C)(C(CCCCCCCCCCCCCCC(C)C)=O)C(CCCCCCCCCCCCCCC(C)C)=O.C(CCCCCCCCCCCCCCC(C)C)(=O)C(C([O-])C)(C(CCCCCCCCCCCCCCC(C)C)=O)C(CCCCCCCCCCCCCCC(C)C)=O.C(CCCCCCCCCCCCCCC(C)C)(=O)C(C([O-])C)(C(CCCCCCCCCCCCCCC(C)C)=O)C(CCCCCCCCCCCCCCC(C)C)=O,93,https://www.gelest.com:443/wp-content/uploads/akt887.5.png,https://s3.amazonaws.com/gelest/sds/AKT887.5_GHS+US_English+US.pdf
AKT888,61436-48-4,TITANIUM TRIMETHACRYLATE METHOXYETHOXYETHOXIDE,COCCOC([O-])C.C(C(=C)C)(=O)[O-].C(C(=C)C)(=O)[O-].C(C(=C)C)(=O)[O-].[Ti+4],60,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT888.gif,https://s3.amazonaws.com/gelest/sds/AKT888_GHS+US_English+US.pdf
AKT890,26143-11-3,TUNGSTEN(V) ETHOXIDE,[O-]CC.[W+5].[O-]CC.[O-]CC.[O-]CC.[O-]CC,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT890.gif,https://s3.amazonaws.com/gelest/sds/AKT890_GHS+US_English+US.pdf
AKT893,84798-30-1,TUNGSTEN(VI) PHENOXIDE,[O-]C1=CC=CC=C1.[W+6].[O-]C1=CC=CC=C1.[O-]C1=CC=CC=C1.[O-]C1=CC=CC=C1.[O-]C1=CC=CC=C1.[O-]C1=CC=CC=C1,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKT893.gif,https://s3.amazonaws.com/gelest/sds/AKT893_GHS+US_English+US.pdf
AKV903,30707-88-1,VANADIUM OXIDE TRIS(METHOXYETHOXIDE),COC([O-])C.COC([O-])C.COC([O-])C.[O-2].[V+5],65,https://www.gelest.com:443/wp-content/uploads/AKV903.png,https://s3.amazonaws.com/gelest/sds/AKV903_GHS+US_English+US.pdf
AKY925,2172-12-5,YTTRIUM ISOPROPOXIDE,CC([O-])C.[Y+3].CC([O-])C.CC([O-])C,20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKY925.gif,https://s3.amazonaws.com/gelest/sds/AKY925_GHS+US_English+US.pdf
AKY927,115668-57-0,YTTRIUM METHOXYETHOXIDE,COC([O-])C.[Y+3].COC([O-])C.COC([O-])C,39,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKY927.gif,https://s3.amazonaws.com/gelest/sds/AKY927_GHS+US_English+US.pdf
AKZ932.5,136-23-2,ZINC DI-n-BUTYLDITHIOCARBAMATE,C(CCC)N(C([S-])=S)CCCC.[Zn+2].C(CCC)N(C([S-])=S)CCCC,0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ932.5.gif,https://s3.amazonaws.com/gelest/sds/AKZ932.5_GHS+US_English+US.pdf
AKZ932.8,14324-55-1,ZINC DIETHYLDITHIOCARBAMATE,C(C)N(C([S-])=S)CC.[Zn+2].C(C)N(C([S-])=S)CC,0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ932.8.gif,https://s3.amazonaws.com/gelest/sds/AKZ932.8_GHS+US_English+US.pdf
AKZ933.5,137-30-4,ZINC DIMETHYLDITHIOCARBAMATE,CN(C([S-])=S)C.[Zn+2].CN(C([S-])=S)C,0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ933.5.gif,https://s3.amazonaws.com/gelest/sds/AKZ933.5_GHS+US_English+US.pdf
AKZ933.8,13978-85-3,ZINC 8-HYDROXYQUINOLINATE,OC=1C=CC=C2C=CC(=NC12)C(=O)[O-].[Zn+2].OC=1C=CC=C2C=CC(=NC12)C(=O)[O-],0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ933.8.gif,https://s3.amazonaws.com/gelest/sds/AKZ933.8_GHS+US_English+US.pdf
AKZ934,129918-15-6,ZINC METHOXYETHOXIDE,COC([O-])C.[Zn+2].COC([O-])C,-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ934.gif,https://s3.amazonaws.com/gelest/sds/AKZ934_GHS+US_English+US.pdf
AKZ945,1071-76-7,ZIRCONIUM n-BUTOXIDE,[O-]CCCC.[Zr+4].[O-]CCCC.[O-]CCCC.[O-]CCCC,34,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ945.gif,https://s3.amazonaws.com/gelest/sds/AKZ945_GHS+US_English+US.pdf
AKZ946,2081-12-1,ZIRCONIUM t-BUTOXIDE,CC(C)(C)[O-].[Zr+4].CC(C)(C)[O-].CC(C)(C)[O-].CC(C)(C)[O-],85,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ946.gif,https://s3.amazonaws.com/gelest/sds/AKZ946_GHS+US_English+US.pdf
AKZ950,18267-08-8,ZIRCONIUM ETHOXIDE,[O-]CC.[Zr+4].[O-]CC.[O-]CC.[O-]CC,5,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ950.gif,https://s3.amazonaws.com/gelest/sds/AKZ950_GHS+US_English+US.pdf
AKZ955,2171-98-4,ZIRCONIUM ISOPROPOXIDE,CC([O-])C.[Zr+4].CC([O-])C.CC([O-])C.CC([O-])C,7,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ955.gif,https://s3.amazonaws.com/gelest/sds/AKZ955_GHS+US_English+US.pdf
AKZ975,23519-77-9,ZIRCONIUM n-PROPOXIDE,[O-]CCC.[Zr+4].[O-]CCC.[O-]CCC.[O-]CCC,23,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKZ975.gif,https://s3.amazonaws.com/gelest/sds/AKZ975_GHS+US_English+US.pdf
CXAL012,7360-44-3,ALUMINUM ACETATE,C(C)(=O)[O-].[Al+3].C(C)(=O)[O-].C(C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXAL012.gif,https://s3.amazonaws.com/gelest/sds/CXAL012_GHS+US_English+US.pdf
CXAL015,15743-20-1,ALUMINUM ACRYLATE,C(C=C)(=O)[O-].[Al+3].C(C=C)(=O)[O-].C(C=C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXAL015.gif,https://s3.amazonaws.com/gelest/sds/CXAL015_GHS+US_English+US.pdf
CXAL045,7360-53-4,ALUMINUM FORMATE,C(=O)[O-].[Al+3].C(=O)[O-].C(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXAL045.gif,https://s3.amazonaws.com/gelest/sds/CXAL045_GHS+US_English+US.pdf
CXAL080,36554-89-9,ALUMINUM TRIFLUOROACETATE,FC(C(=O)[O-])(F)F.[Al+3].FC(C(=O)[O-])(F)F.FC(C(=O)[O-])(F)F,-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXAL080.gif,https://s3.amazonaws.com/gelest/sds/CXAL080_GHS+US_English+US.pdf
CXAL083,74974-61-1,ALUMINUM TRIFLUOROMETHANESULFONATE,FC(S(=O)(=O)[O-])(F)F.[Al+3].FC(S(=O)(=O)[O-])(F)F.FC(S(=O)(=O)[O-])(F)F,20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXAL083.gif,https://s3.amazonaws.com/gelest/sds/CXAL083_GHS+US_English+US.pdf
CXAN010,6923-52-0/3643-76-3,ANTIMONY ACETATE,C(C)(=O)[O-].[Sb+3].C(C)(=O)[O-].C(C)(=O)[O-],-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXAN010.gif,https://s3.amazonaws.com/gelest/sds/CXAN010_GHS+US_English+US.pdf
CXAN052,5613-66-1,METHACRYLOXYDIPHENYLANTIMONY,C(C(=C)C)(=O)O[Sb](C1=CC=CC=C1)C1=CC=CC=C1,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXAN052.gif,https://s3.amazonaws.com/gelest/sds/CXAN052_GHS+US_English+US.pdf
CXBA010,543-80-6,BARIUM ACETATE,C(C)(=O)[O-].[Ba+2].C(C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBA010.gif,https://s3.amazonaws.com/gelest/sds/CXBA010_GHS+US_English+US.pdf
CXBA015,17989-90-1,BARIUM ACRYLATE,C(C=C)(=O)[O-].[Ba+2].C(C=C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBA015.gif,https://s3.amazonaws.com/gelest/sds/CXBA015_GHS+US_English+US.pdf
CXBA050,17989-77-4,BARIUM METHACRYLATE,C(C(=C)C)(=O)[O-].[Ba+2].C(C(=C)C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBA050.gif,https://s3.amazonaws.com/gelest/sds/CXBA050_GHS+US_English+US.pdf
CXBA060,55172-98-0,BARIUM NEODECANOATE,C(CCCCCC(C)(C)C)(=O)[O-].[Ba+2].C(CCCCCC(C)(C)C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBA060.gif,https://s3.amazonaws.com/gelest/sds/CXBA060_GHS+US_English+US.pdf
CXBA080,60884-92-6,BARIUM TRIFLUOROACETATE,FC(C(=O)[O-])(F)F.[Ba+2].FC(C(=O)[O-])(F)F,20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBA080.gif,https://s3.amazonaws.com/gelest/sds/CXBA080_GHS+US_English+US.pdf
CXBA083,2794-60-7,BARIUM TRIFLUOROMETHANESULFONATE,FC(S(=O)(=O)[O-])(F)F.[Ba+2].FC(S(=O)(=O)[O-])(F)F,20,https://www.gelest.com:443/wp-content/uploads/CXBA083.png,https://s3.amazonaws.com/gelest/sds/CXBA083_GHS+US_English+US.pdf
CXBI010,22306-37-2,BISMUTH(III) ACETATE,C(C)(=O)[O-].[Bi+3].C(C)(=O)[O-].C(C)(=O)[O-],110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBI010.gif,https://s3.amazonaws.com/gelest/sds/CXBI010_GHS+US_English+US.pdf
CXBI040,67874-71-9,BISMUTH 2-ETHYLHEXANOATE,C(C)C(C(=O)[O-])CCCC.[Bi+3].C(C)C(C(=O)[O-])CCCC.C(C)C(C(=O)[O-])CCCC,49,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBI040.gif,https://s3.amazonaws.com/gelest/sds/CXBI040_GHS+US_English+US.pdf
CXBI061,62804-17-5,BISMUTH NEODECANOATE,C(CCCCCC(C)(C)C)(=O)[O-].[Bi+3].C(CCCCCC(C)(C)C)(=O)[O-].C(CCCCCC(C)(C)C)(=O)[O-],110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBI061.gif,https://s3.amazonaws.com/gelest/sds/CXBI061_GHS+US_English+US.pdf
CXBI074,14882-18-9,BISMUTH SALICYLATE,C(C=1C(O)=CC=CC1)(=O)[O-].[Bi+3].C(C=1C(O)=CC=CC1)(=O)[O-].C(C=1C(O)=CC=CC1)(=O)[O-],110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBI074.gif,https://s3.amazonaws.com/gelest/sds/CXBI074_GHS+US_English+US.pdf
CXBI083,88189-03-1,BISMUTH TRIFLUOROMETHANESULFONATE,FC(S(=O)(=O)[O-])(F)F.[Bi+3].FC(S(=O)(=O)[O-])(F)F.FC(S(=O)(=O)[O-])(F)F,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXBI083.gif,https://s3.amazonaws.com/gelest/sds/CXBI083_GHS+US_English+US.pdf
CXCA010,62-54-4,CALCIUM ACETATE,C(C)(=O)[O-].[Ca+2].C(C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCA010.gif,https://s3.amazonaws.com/gelest/sds/CXCA010_GHS+US_English+US.pdf
CXCA015,6292-01-9,CALCIUM ACRYLATE,C(C=C)(=O)[O-].[Ca+2].C(C=C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCA015.gif,https://s3.amazonaws.com/gelest/sds/CXCA015_GHS+US_English+US.pdf
CXCA040,136-51-6,CALCIUM 2-ETHYLHEXANOATE,C(C)C(C(=O)[O-])CCCC.[Ca+2].C(C)C(C(=O)[O-])CCCC,127,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCA040.gif,https://s3.amazonaws.com/gelest/sds/CXCA040_GHS+US_English+US.pdf
CXCA045,544-17-2,CALCIUM FORMATE,C(=O)[O-].[Ca+2].C(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCA045.gif,https://s3.amazonaws.com/gelest/sds/CXCA045_GHS+US_English+US.pdf
CXCA046,299-28-5,CALCIUM D-GLUCONATE,O=C([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[O-].[Ca+2].O=C([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[O-],20,https://www.gelest.com:443/wp-content/uploads/CXCA046-1.png,https://s3.amazonaws.com/gelest/sds/CXCA046_GHS+US_English+US.pdf
CXCA049,5743-47-5,CALCIUM LACTATE,C(C(O)C)(=O)[O-].[Ca+2].C(C(O)C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCA049.gif,https://s3.amazonaws.com/gelest/sds/CXCA049_GHS+US_English+US.pdf
CXCA050,16809-88-4,CALCIUM METHACRYLATE,C(C(=C)C)(=O)[O-].[Ca+2].C(C(=C)C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCA050.gif,https://s3.amazonaws.com/gelest/sds/CXCA050_GHS+US_English+US.pdf
CXCD010,5743-04-4,CADMIUM ACETATE,C(C)(=O)[O-].[Cd+2].C(C)(=O)[O-],200,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCD010.gif,https://s3.amazonaws.com/gelest/sds/CXCD010_GHS+US_English+US.pdf
CXCD045,4464-23-7,CADMIUM FORMATE,C(=O)[O-].[Cd+2].C(=O)[O-],200,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCD045.gif,https://s3.amazonaws.com/gelest/sds/CXCD045_GHS+US_English+US.pdf
CXCE010,537-00-8,CERIUM(III) ACETATE,C(C)(=O)[O-].[Ce+3].C(C)(=O)[O-].C(C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCE010.gif,https://s3.amazonaws.com/gelest/sds/CXCE010_GHS+US_English+US.pdf
CXCE040,56797-01-4,CERIUM(III) 2-ETHYLHEXANOATE,C(C)C(C(=O)[O-])CCCC.[Ce+3].C(C)C(C(=O)[O-])CCCC.C(C)C(C(=O)[O-])CCCC,20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCE040.gif,https://s3.amazonaws.com/gelest/sds/CXCE040_GHS+US_English+US.pdf
CXCE041,56797-01-4,CERIUM(III) 2-ETHYLHEXANOATE,C(C)C(C(=O)[O-])CCCC.[Ce+3].C(C)C(C(=O)[O-])CCCC.C(C)C(C(=O)[O-])CCCC,62,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCE041.gif,https://s3.amazonaws.com/gelest/sds/CXCE041_GHS+US_English+US.pdf
CXCE070,15750-47-7,CERIUM(III) OXALATE,C(C(=O)[O-])(=O)[O-].[Ce+3].C(C(=O)[O-])(=O)[O-].C(C(=O)[O-])(=O)[O-].[Ce+3],0,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCE070.gif,https://s3.amazonaws.com/gelest/sds/CXCE070_GHS+US_English+US.pdf
CXCR042,3444-17-5,CHROMIUM(III) 2-ETHYLHEXANOATE,C(C)C(C(=O)[O-])CCCC.[Cr+3].C(C)C(C(=O)[O-])CCCC.C(C)C(C(=O)[O-])CCCC,110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCR042.gif,https://s3.amazonaws.com/gelest/sds/CXCR042_GHS+US_English+US.pdf
CXCS080,21907-50-6,CESIUM TRIFLUOROACETATE,FC(C(=O)[O-])(F)F.[Cs+],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCS080.gif,https://s3.amazonaws.com/gelest/sds/CXCS080_GHS+US_English+US.pdf
CXCU010,6046-93-1,COPPER(II) ACETATE,C(C)(=O)[O-].[Cu+2].C(C)(=O)[O-],-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCU010.gif,https://s3.amazonaws.com/gelest/sds/CXCU010_GHS+US_English+US.pdf
CXCU040,149-11-1,COPPER(II) 2-ETHYLHEXANOATE,C(C)C(C(=O)[O-])CCCC.[Cu+2].C(C)C(C(=O)[O-])CCCC,-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCU040.gif,https://s3.amazonaws.com/gelest/sds/CXCU040_GHS+US_English+US.pdf
CXCU045,544-19-4,COPPER(II) FORMATE,C(=O)[O-].[Cu+2].C(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCU045.gif,https://s3.amazonaws.com/gelest/sds/CXCU045_GHS+US_English+US.pdf
CXCU050,19662-59-0,COPPER(II) METHACRYLATE,C(C(=C)C)(=O)[O-].[Cu+2].C(C(=C)C)(=O)[O-],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCU050.gif,https://s3.amazonaws.com/gelest/sds/CXCU050_GHS+US_English+US.pdf
CXCU080,16712-25-7/123333-88-0,COPPER(II) TRIFLUOROACETATE,FC(C(=O)[O-])(F)F.[Cu+2].FC(C(=O)[O-])(F)F,20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCU080.gif,https://s3.amazonaws.com/gelest/sds/CXCU080_GHS+US_English+US.pdf
CXCU083,34946-82-2,COPPER(II) TRIFLUOROMETHANESULFONATE,FC(S(=O)(=O)[O-])(F)F.[Cu+2].FC(S(=O)(=O)[O-])(F)F,-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/CXCU083.gif,https://s3.amazonaws.com/gelest/sds/CXCU083_GHS+US_English+US.pdf
